ID,Session ID,Vote,Opinion Text,Submitted At,Is Flagged,Flagged By,Flagged At,Flag Reason,Access Type,Group/Participant Name,Participation Code,Access Granted At,Participation URL,Page Visit Timestamps,Module Status,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences. (text),Full Response Metadata (JSON)
9048,mf223att-8c8qrq,no-vote,"This is the classic tactic of authoritarians / fascists. That's all. But then Trump's support base wants to be the very ones, later, complaining about all the jobless Lay Abouts who are a Drain On The System. (Well, no: that's the *public*-facing sentiment; the reality strikes me as being, the ruling class just wants to force more civilians into undertaking those low-paying jobs, which the rulers *know* are required to keep society running.. ..but, they don't want to compensate us properly for.)",2025-09-02T04:36:29.120514+00:00,False,,,,public,,,2025-09-02T04:36:30.737Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=5fa4c21a04bc5912180291bc&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b671936d6ab767c6070dcc,Page 1: 04:31:16; Page 2: 04:34:47,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,"This is the classic tactic of authoritarians / fascists. That's all. But then Trump's support base wants to be the very ones, later, complaining about all the jobless Lay Abouts who are a Drain On The System. (Well, no: that's the *public*-facing sentiment; the reality strikes me as being, the ruling class just wants to force more civilians into undertaking those low-paying jobs, which the rulers *know* are required to keep society running.. ..but, they don't want to compensate us properly for.)","{""_session_id"": ""mf21wjs1-84tik8"", ""_page_visits"": {""0"": ""2025-09-02T04:31:16.018Z"", ""1"": ""2025-09-02T04:34:47.357Z""}, ""_submitted_at"": ""2025-09-02T04:36:29.120143"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T04:36:30.737Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=5fa4c21a04bc5912180291bc&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b671936d6ab767c6070dcc"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""This is the classic tactic of authoritarians / fascists. That's all. But then Trump's support base wants to be the very ones, later, complaining about all the jobless Lay Abouts who are a Drain On The System. (Well, no: that's the *public*-facing sentiment; the reality strikes me as being, the ruling class just wants to force more civilians into undertaking those low-paying jobs, which the rulers *know* are required to keep society running.. ..but, they don't want to compensate us properly for.)""}"
9037,mf21i5pn-pbiwle,no-vote,I don't think it is a good idea to cut academic funding. Many people will lose out on opportunities.,2025-09-02T04:19:45.407651+00:00,False,,,,public,,,2025-09-02T04:20:04.331Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=6361c30e6cce2905491c97de&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b6703c5fae1d7924f6801c,Page 1: 04:19:31; Page 2: 04:20:03,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,I don't think it is a good idea to cut academic funding. Many people will lose out on opportunities.,"{""_session_id"": ""mf21hgln-nsu68q"", ""_page_visits"": {""0"": ""2025-09-02T04:19:31.855Z"", ""1"": ""2025-09-02T04:20:03.079Z""}, ""_submitted_at"": ""2025-09-02T04:19:45.406849"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T04:20:04.331Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=6361c30e6cce2905491c97de&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b6703c5fae1d7924f6801c"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I don't think it is a good idea to cut academic funding. Many people will lose out on opportunities.""}"
9030,mf212h3r-2t91vp,no-vote,"It’s tough for a lot of people I can see as I reserve, but in my opinion, just have to keep pushing forward, even though it may seem for some a long road ahead for success, but at the same time you have to push for as if it never existed and keep being innovative towards approach on achieving their goals",2025-09-02T04:07:52.987667+00:00,False,,,,public,,,2025-09-02T04:07:52.602Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=668eec6ed561b72c282fc11a&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b66caa18b893d0411a35db,Page 1: 04:04:16; Page 2: 04:07:44,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,"It’s tough for a lot of people I can see as I reserve, but in my opinion, just have to keep pushing forward, even though it may seem for some a long road ahead for success, but at the same time you have to push for as if it never existed and keep being innovative towards approach on achieving their goals","{""_session_id"": ""mf20xuk4-5e8oej"", ""_page_visits"": {""0"": ""2025-09-02T04:04:16.888Z"", ""1"": ""2025-09-02T04:07:44.693Z""}, ""_submitted_at"": ""2025-09-02T04:07:52.987299"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T04:07:52.602Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=668eec6ed561b72c282fc11a&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b66caa18b893d0411a35db"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""It\u2019s tough for a lot of people I can see as I reserve, but in my opinion, just have to keep pushing forward, even though it may seem for some a long road ahead for success, but at the same time you have to push for as if it never existed and keep being innovative towards approach on achieving their goals""}"
8979,mf1zierg-b82k7b,no-vote,"Almost all of Trump's policy decisions are excellent, so I'm sure he has good reasons for cutting funding to some universities. It's most likely due to their nefarious leftist policies and actions of some kind. ",2025-09-02T03:24:14.617410+00:00,False,,,,public,,,2025-09-02T03:24:16.828Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=668a6f07c623b9b9500b962f&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b66287149c1f86ead15117,Page 1: 03:20:50; Page 2: 03:24:14,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,"Almost all of Trump's policy decisions are excellent, so I'm sure he has good reasons for cutting funding to some universities. It's most likely due to their nefarious leftist policies and actions of some kind. ","{""_session_id"": ""mf1zdzsq-hu1d7u"", ""_page_visits"": {""0"": ""2025-09-02T03:20:50.876Z"", ""1"": ""2025-09-02T03:24:14.587Z""}, ""_submitted_at"": ""2025-09-02T03:24:14.617035"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T03:24:16.828Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=668a6f07c623b9b9500b962f&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b66287149c1f86ead15117"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Almost all of Trump's policy decisions are excellent, so I'm sure he has good reasons for cutting funding to some universities. It's most likely due to their nefarious leftist policies and actions of some kind. ""}"
8973,mf1zci7d-yackgg,no-vote,"I believe it undermines the future of young americans, as well as the trust in our institutions.",2025-09-02T03:19:40.979084+00:00,False,,,,public,,,2025-09-02T03:19:41.355Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=6007776684975127676717c4&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b661a25accaffa6f7460c4,Page 1: 03:16:56; Page 2: 03:19:39,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,"I believe it undermines the future of young americans, as well as the trust in our institutions.","{""_session_id"": ""mf1z8yj6-7dugh8"", ""_page_visits"": {""0"": ""2025-09-02T03:16:56.042Z"", ""1"": ""2025-09-02T03:19:39.314Z""}, ""_submitted_at"": ""2025-09-02T03:19:40.978717"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T03:19:41.355Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=6007776684975127676717c4&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b661a25accaffa6f7460c4"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I believe it undermines the future of young americans, as well as the trust in our institutions.""}"
8965,mf1yxe5g-pqwg5g,no-vote,I feel that Trump cutting academic funding is a strategic move on his part. He prefers Americans to be dumb so he can control them easier.,2025-09-02T03:07:56.634432+00:00,False,,,,public,,,2025-09-02T03:07:56.260Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=5fa3146a9b17545c04ce5b06&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b65f3d5e2c831a00556290,Page 1: 03:06:46; Page 2: 03:07:54,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,I feel that Trump cutting academic funding is a strategic move on his part. He prefers Americans to be dumb so he can control them easier.,"{""_session_id"": ""mf1yvw60-d6047j"", ""_page_visits"": {""0"": ""2025-09-02T03:06:46.584Z"", ""1"": ""2025-09-02T03:07:54.099Z""}, ""_submitted_at"": ""2025-09-02T03:07:56.634050"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T03:07:56.260Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=5fa3146a9b17545c04ce5b06&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b65f3d5e2c831a00556290"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I feel that Trump cutting academic funding is a strategic move on his part. He prefers Americans to be dumb so he can control them easier.""}"
8962,mf1ywelv-6cug1e,no-vote,"I think this is horrible.  A nation's future is based off the future's education.  This is proven time and time again, strong economies come from students with strong educations.",2025-09-02T03:07:10.670304+00:00,False,,,,public,,,2025-09-02T03:07:10.196Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=5df15bc3361a8506b94f79ed&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b65f0729fe7e3a666aede4,Page 1: 03:05:52; Page 2: 03:07:02,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,"I think this is horrible.  A nation's future is based off the future's education.  This is proven time and time again, strong economies come from students with strong educations.","{""_session_id"": ""mf1yuqei-djk11x"", ""_page_visits"": {""0"": ""2025-09-02T03:05:52.619Z"", ""1"": ""2025-09-02T03:07:02.490Z""}, ""_submitted_at"": ""2025-09-02T03:07:10.669957"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T03:07:10.196Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=5df15bc3361a8506b94f79ed&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b65f0729fe7e3a666aede4"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think this is horrible.  A nation's future is based off the future's education.  This is proven time and time again, strong economies come from students with strong educations.""}"
8959,mf1ytkdi-bom4o1,no-vote,"I get that we need to cut back on wasteful spending, but if we cut too much from schools and research, we could hurt innovation and limit chances for young people. It’s better to find a balance save money where we can, but still invest in education and research for the future.",2025-09-02T03:04:59.315734+00:00,False,,,,public,,,2025-09-02T03:04:57.702Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=67f8607be129189cd9ea4c0a&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b65d14c1365b66252e17a7,Page 1: 02:57:40; Page 2: 03:04:52,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,"I get that we need to cut back on wasteful spending, but if we cut too much from schools and research, we could hurt innovation and limit chances for young people. It’s better to find a balance save money where we can, but still invest in education and research for the future.","{""_session_id"": ""mf1yk6ck-9dghzh"", ""_page_visits"": {""0"": ""2025-09-02T02:57:40.005Z"", ""1"": ""2025-09-02T03:04:52.852Z""}, ""_submitted_at"": ""2025-09-02T03:04:59.315363"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T03:04:57.702Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=67f8607be129189cd9ea4c0a&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b65d14c1365b66252e17a7"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I get that we need to cut back on wasteful spending, but if we cut too much from schools and research, we could hurt innovation and limit chances for young people. It\u2019s better to find a balance save money where we can, but still invest in education and research for the future.""}"
8940,mf1yfxam-38r2os,no-vote,It's a shame. Funding for almost everything that helps people are now diverted to fund the world's biggest Gestapo police to harass POC citizens,2025-09-02T02:54:22.808954+00:00,False,,,,public,,,2025-09-02T02:54:21.262Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=6604659d90f32e434cb25d96&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b65bd135c5f3fa84dcb3a8,Page 1: 02:52:11; Page 2: 02:54:17,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,It's a shame. Funding for almost everything that helps people are now diverted to fund the world's biggest Gestapo police to harass POC citizens,"{""_session_id"": ""mf1yd4no-fifbyr"", ""_page_visits"": {""0"": ""2025-09-02T02:52:11.573Z"", ""1"": ""2025-09-02T02:54:17.381Z""}, ""_submitted_at"": ""2025-09-02T02:54:22.808612"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:54:21.262Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=6604659d90f32e434cb25d96&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b65bd135c5f3fa84dcb3a8"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""It's a shame. Funding for almost everything that helps people are now diverted to fund the world's biggest Gestapo police to harass POC citizens""}"
8912,mf1y2aci-cuxdjz,no-vote,I don't think this is a wise decision. Academic funding is critical for public school students to get set up for success.,2025-09-02T02:43:45.249195+00:00,False,,,,public,,,2025-09-02T02:43:44.994Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=6779e07aeb6a0e66e84ae0e7&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b65977eb17054e6e968b87,Page 1: 02:42:52; Page 2: 02:43:43,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,I don't think this is a wise decision. Academic funding is critical for public school students to get set up for success.,"{""_session_id"": ""mf1y15ez-eib3h0"", ""_page_visits"": {""0"": ""2025-09-02T02:42:52.084Z"", ""1"": ""2025-09-02T02:43:43.572Z""}, ""_submitted_at"": ""2025-09-02T02:43:45.248850"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:43:44.994Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=6779e07aeb6a0e66e84ae0e7&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b65977eb17054e6e968b87"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I don't think this is a wise decision. Academic funding is critical for public school students to get set up for success.""}"
8887,mf1xtqpu-1n5i2q,no-vote,"It's an incredibly moronic thing to do. He's just upset that they aren't doing what he, himself, wants. All he's doing is hurting the the future generation from learning. ",2025-09-02T02:37:06.142236+00:00,False,,,,public,,,2025-09-02T02:37:06.307Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=646e4572cbed17f6bbacec12&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b657e919e3ace08f41a22b,Page 1: 02:35:34; Page 2: 02:37:02,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,"It's an incredibly moronic thing to do. He's just upset that they aren't doing what he, himself, wants. All he's doing is hurting the the future generation from learning. ","{""_session_id"": ""mf1xrrx7-b051m1"", ""_page_visits"": {""0"": ""2025-09-02T02:35:34.646Z"", ""1"": ""2025-09-02T02:37:02.623Z""}, ""_submitted_at"": ""2025-09-02T02:37:06.141891"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:37:06.307Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=646e4572cbed17f6bbacec12&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b657e919e3ace08f41a22b"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""It's an incredibly moronic thing to do. He's just upset that they aren't doing what he, himself, wants. All he's doing is hurting the the future generation from learning. ""}"
8882,mf1xs99o-d5yg1p,no-vote,I think it's horrible. One of the worst thing a US president can do the youth and our elders in our society. Seems like our own president hates America.,2025-09-02T02:35:56.961221+00:00,False,,,,public,,,2025-09-02T02:35:57.038Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=6775d4afaaebe30131ccf437&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b657a288d407e3c635e862,Page 1: 02:34:22; Page 2: 02:35:52,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,I think it's horrible. One of the worst thing a US president can do the youth and our elders in our society. Seems like our own president hates America.,"{""_session_id"": ""mf1xq7u3-mbhazl"", ""_page_visits"": {""0"": ""2025-09-02T02:34:22.183Z"", ""1"": ""2025-09-02T02:35:52.161Z""}, ""_submitted_at"": ""2025-09-02T02:35:56.960271"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:35:57.038Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=6775d4afaaebe30131ccf437&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b657a288d407e3c635e862"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think it's horrible. One of the worst thing a US president can do the youth and our elders in our society. Seems like our own president hates America.""}"
