ID,Session ID,Vote,Opinion Text,Submitted At,Is Flagged,Flagged By,Flagged At,Flag Reason,Access Type,Group/Participant Name,Participation Code,Access Granted At,Participation URL,Page Visit Timestamps,Module Status,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences. (text)",Full Response Metadata (JSON)
8310,mf1tsum4-2ntz1l,no-vote,"Tipping has become over-expected in the United States.  I really do not like being asked for tips in many cases, like when I pick up my own pizza.  ",2025-09-02T00:44:25.844290+00:00,False,,,,public,,,2025-09-02T00:44:26.237Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=668074940bb84263e75dce77&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b63d6d59682c3b5d5a461d,Page 1: 00:42:32; Page 2: 00:44:11,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible","Tipping has become over-expected in the United States.  I really do not like being asked for tips in many cases, like when I pick up my own pizza.  ","{""_session_id"": ""mf1tqegp-mf9up6"", ""_page_visits"": {""0"": ""2025-09-02T00:42:32.101Z"", ""1"": ""2025-09-02T00:44:11.984Z""}, ""_submitted_at"": ""2025-09-02T00:44:25.843934"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T00:44:26.237Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=668074940bb84263e75dce77&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b63d6d59682c3b5d5a461d"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Tipping has become over-expected in the United States.  I really do not like being asked for tips in many cases, like when I pick up my own pizza.  ""}"
8308,mf1tmpf7-qu3uft,no-vote,In America at least it's borderline mandatory for servers and other members of the service sector due to not being paid a living wage. Ideally I wouldn't tip or it would be factored in the bill but because it is the way it is I always tip at restaurants/bars or when I order food delivery. I would improve it by having people who work those jobs be paid a living wage.,2025-09-02T00:39:40.182558+00:00,False,,,,public,,,2025-09-02T00:39:39.572Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=5e6a34ed08a6ec0a7f75df79&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b63c60ce7f83c1ce67c292,Page 1: 00:37:57; Page 2: 00:39:36,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible",In America at least it's borderline mandatory for servers and other members of the service sector due to not being paid a living wage. Ideally I wouldn't tip or it would be factored in the bill but because it is the way it is I always tip at restaurants/bars or when I order food delivery. I would improve it by having people who work those jobs be paid a living wage.,"{""_session_id"": ""mf1tkimf-z1ek60"", ""_page_visits"": {""0"": ""2025-09-02T00:37:57.528Z"", ""1"": ""2025-09-02T00:39:36.906Z""}, ""_submitted_at"": ""2025-09-02T00:39:40.182196"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T00:39:39.572Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=5e6a34ed08a6ec0a7f75df79&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b63c60ce7f83c1ce67c292"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""In America at least it's borderline mandatory for servers and other members of the service sector due to not being paid a living wage. Ideally I wouldn't tip or it would be factored in the bill but because it is the way it is I always tip at restaurants/bars or when I order food delivery. I would improve it by having people who work those jobs be paid a living wage.""}"
8307,mf1tj47x-x6soy3,no-vote,I sadly don’t enjoy tipping. I used to work in a field where tipping was 80% of my pay. We should take note on the way Europe does it. Pay more so tipping isn’t necessary.,2025-09-02T00:36:52.559211+00:00,False,,,,public,,,2025-09-02T00:36:52.125Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=68890c84a7ce5cd6b451f6aa&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b63babe1e28b8f1865d0ac,Page 1: 00:35:05; Page 2: 00:36:49,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible",I sadly don’t enjoy tipping. I used to work in a field where tipping was 80% of my pay. We should take note on the way Europe does it. Pay more so tipping isn’t necessary.,"{""_session_id"": ""mf1tgtp8-kul5aq"", ""_page_visits"": {""0"": ""2025-09-02T00:35:05.287Z"", ""1"": ""2025-09-02T00:36:49.868Z""}, ""_submitted_at"": ""2025-09-02T00:36:52.558830"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T00:36:52.125Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=68890c84a7ce5cd6b451f6aa&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b63babe1e28b8f1865d0ac"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I sadly don\u2019t enjoy tipping. I used to work in a field where tipping was 80% of my pay. We should take note on the way Europe does it. Pay more so tipping isn\u2019t necessary.""}"
8305,mf1sw2sm-gif6ua,no-vote,I don't have an issue with it but people who don't provide good service and expect a tip are in the wrong in my opinion,2025-09-02T00:18:58.759781+00:00,False,,,,public,,,2025-09-02T00:18:57.191Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=610ac57b9c3dda7bb1dfdc1e&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b6364d8bc1cfbb05c8f700,Page 1: 00:12:03; Page 2: 00:18:53,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible",I don't have an issue with it but people who don't provide good service and expect a tip are in the wrong in my opinion,"{""_session_id"": ""mf1sn740-eszjf4"", ""_page_visits"": {""0"": ""2025-09-02T00:12:03.209Z"", ""1"": ""2025-09-02T00:18:53.450Z""}, ""_submitted_at"": ""2025-09-02T00:18:58.759431"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T00:18:57.191Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=610ac57b9c3dda7bb1dfdc1e&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b6364d8bc1cfbb05c8f700"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I don't have an issue with it but people who don't provide good service and expect a tip are in the wrong in my opinion""}"
8304,mf1sozvs-u7orh5,no-vote,I think it's out of control in the US. It's a way for employers to get away with paying their employees less and it's gotta stop.,2025-09-02T00:13:27.315828+00:00,False,,,,public,,,2025-09-02T00:13:26.825Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=6506f9e821e92759b20c2be6&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b63644f4054dbc2e73e6b8,Page 1: 00:12:00; Page 2: 00:12:35,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible",I think it's out of control in the US. It's a way for employers to get away with paying their employees less and it's gotta stop.,"{""_session_id"": ""mf1sn4t6-5vg6i0"", ""_page_visits"": {""0"": ""2025-09-02T00:12:00.037Z"", ""1"": ""2025-09-02T00:12:35.922Z""}, ""_submitted_at"": ""2025-09-02T00:13:27.315458"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T00:13:26.825Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=6506f9e821e92759b20c2be6&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b63644f4054dbc2e73e6b8"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think it's out of control in the US. It's a way for employers to get away with paying their employees less and it's gotta stop.""}"
8303,mf1slaef-umo5xi,no-vote,"i would ensure the tipping wage has a standard for every level of purchase , this would ensure that customers are not manipulated to give more than they can afford
",2025-09-02T00:10:36.135829+00:00,False,,,,public,,,2025-09-02T00:10:33.831Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=63d1664fa01c864aafb8f38e&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b6358bee080e259cdfa037,Page 1: 00:09:00; Page 2: 00:10:31,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible","i would ensure the tipping wage has a standard for every level of purchase , this would ensure that customers are not manipulated to give more than they can afford
","{""_session_id"": ""mf1sja4r-nel61q"", ""_page_visits"": {""0"": ""2025-09-02T00:09:00.652Z"", ""1"": ""2025-09-02T00:10:31.735Z""}, ""_submitted_at"": ""2025-09-02T00:10:36.134989"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T00:10:33.831Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=63d1664fa01c864aafb8f38e&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b6358bee080e259cdfa037"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""i would ensure the tipping wage has a standard for every level of purchase , this would ensure that customers are not manipulated to give more than they can afford\n""}"
8301,mf1san95-ernwsh,no-vote,Only the United States has this kind of system. It would be better if we inte tips into the payment.,2025-09-02T00:02:17.514345+00:00,False,,,,public,,,2025-09-02T00:02:17.273Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=672268205351c30413c9837e&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b6339218b893d0411a2bb3,Page 1: 00:00:28; Page 2: 00:02:14,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible",Only the United States has this kind of system. It would be better if we inte tips into the payment.,"{""_session_id"": ""mf1s8b1z-e9rxph"", ""_page_visits"": {""0"": ""2025-09-02T00:00:28.225Z"", ""1"": ""2025-09-02T00:02:14.764Z""}, ""_submitted_at"": ""2025-09-02T00:02:17.513953"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T00:02:17.273Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=672268205351c30413c9837e&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b6339218b893d0411a2bb3"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Only the United States has this kind of system. It would be better if we inte tips into the payment.""}"
8300,mf1s7k24-qqmhc4,no-vote,"It is not necessary, but I believe people should be compelled to do it. Most workers do not earn enough, and tipping can help address this issue. ",2025-09-01T23:59:33.976609+00:00,False,,,,public,,,2025-09-01T23:59:53.164Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=6361c30e6cce2905491c97de&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b6330e42a84761c5423f85,Page 1: 23:58:30; Page 2: 23:59:51,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible","It is not necessary, but I believe people should be compelled to do it. Most workers do not earn enough, and tipping can help address this issue. ","{""_session_id"": ""mf1s5s34-oewsj1"", ""_page_visits"": {""0"": ""2025-09-01T23:58:30.306Z"", ""1"": ""2025-09-01T23:59:51.333Z""}, ""_submitted_at"": ""2025-09-01T23:59:33.975910"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-01T23:59:53.164Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=6361c30e6cce2905491c97de&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b6330e42a84761c5423f85"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""It is not necessary, but I believe people should be compelled to do it. Most workers do not earn enough, and tipping can help address this issue. ""}"
8299,mf1s6656-sls62g,no-vote,I strongly oppose the tipping system. I would change the current tipping system by replacing it with a compulsory 10% service charge for all restaurants. Tipping would be optional and should not appear on the bill.,2025-09-01T23:58:48.706218+00:00,False,,,,public,,,2025-09-01T23:58:48.474Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=651b29ff3a6cadf518640abe&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b632512f30c98080161e58,Page 1: 23:55:38; Page 2: 23:58:39,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible",I strongly oppose the tipping system. I would change the current tipping system by replacing it with a compulsory 10% service charge for all restaurants. Tipping would be optional and should not appear on the bill.,"{""_session_id"": ""mf1s23oi-eco89r"", ""_page_visits"": {""0"": ""2025-09-01T23:55:38.760Z"", ""1"": ""2025-09-01T23:58:39.212Z""}, ""_submitted_at"": ""2025-09-01T23:58:48.705885"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-01T23:58:48.474Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=651b29ff3a6cadf518640abe&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b632512f30c98080161e58"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I strongly oppose the tipping system. I would change the current tipping system by replacing it with a compulsory 10% service charge for all restaurants. Tipping would be optional and should not appear on the bill.""}"
8298,mf1s4yql-irznnu,no-vote,"My opinion is that it seems a bit forced in certain societies. If I could change the tipping system, at least where I'm at in the West, I would probably only encourage tipping as something one does out of gratitude.",2025-09-01T23:57:50.585606+00:00,False,,,,public,,,2025-09-01T23:57:52.221Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=5f2ccf089978511f2f2905ad&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b63259c23a450b4efe30fc,Page 1: 23:55:15; Page 2: 23:57:44,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible","My opinion is that it seems a bit forced in certain societies. If I could change the tipping system, at least where I'm at in the West, I would probably only encourage tipping as something one does out of gratitude.","{""_session_id"": ""mf1s1lgg-pvfh6h"", ""_page_visits"": {""0"": ""2025-09-01T23:55:15.102Z"", ""1"": ""2025-09-01T23:57:44.790Z""}, ""_submitted_at"": ""2025-09-01T23:57:50.584642"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-01T23:57:52.221Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=5f2ccf089978511f2f2905ad&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b63259c23a450b4efe30fc"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""My opinion is that it seems a bit forced in certain societies. If I could change the tipping system, at least where I'm at in the West, I would probably only encourage tipping as something one does out of gratitude.""}"
8297,mf1s4fiy-yc9hua,no-vote,"My opinion is that tipped workers should be paid minimum wage so that they don't have to rely on tips anymore. The reason I say that is because tipping has become too expensive for consumers, so it should be made more optional and less expensive.",2025-09-01T23:57:29.402843+00:00,False,,,,public,,,2025-09-01T23:57:27.323Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=61647de75314468d5cb57f93&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b6325c7bd52d8e362a7c41,Page 1: 23:55:17; Page 2: 23:57:27,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible","My opinion is that tipped workers should be paid minimum wage so that they don't have to rely on tips anymore. The reason I say that is because tipping has become too expensive for consumers, so it should be made more optional and less expensive.","{""_session_id"": ""mf1s1mxl-wne8ol"", ""_page_visits"": {""0"": ""2025-09-01T23:55:17.129Z"", ""1"": ""2025-09-01T23:57:27.273Z""}, ""_submitted_at"": ""2025-09-01T23:57:29.402189"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-01T23:57:27.323Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=61647de75314468d5cb57f93&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b6325c7bd52d8e362a7c41"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""My opinion is that tipped workers should be paid minimum wage so that they don't have to rely on tips anymore. The reason I say that is because tipping has become too expensive for consumers, so it should be made more optional and less expensive.""}"
