ID,Session ID,Vote,Opinion Text,Submitted At,Is Flagged,Flagged By,Flagged At,Flag Reason,Access Type,Group/Participant Name,Participation Code,Access Granted At,Participation URL,Page Visit Timestamps,Module Status,How has AI changed your life? Please answer briefly in 2–3 sentences. (text),Full Response Metadata (JSON)
9108,mf2gbsqf-kyy3zv,no-vote,"It has made things generally easier. For example, planning events, making tables, fine tuning letters and proposals. It irons out the time wasted trying to perfect things.  Information is also easier to get.",2025-09-02T11:15:03.379353+00:00,False,,,,public,,,2025-09-02T11:15:01.816Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=680d0e5901ccaa23d8266fb2&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b6d12e09183ca68fb93163,Page 1: 11:12:56; Page 2: 11:14:30,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,"It has made things generally easier. For example, planning events, making tables, fine tuning letters and proposals. It irons out the time wasted trying to perfect things.  Information is also easier to get.","{""_session_id"": ""mf2g93vp-k0m8w0"", ""_page_visits"": {""0"": ""2025-09-02T11:12:56.765Z"", ""1"": ""2025-09-02T11:14:30.318Z""}, ""_submitted_at"": ""2025-09-02T11:15:03.378959"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T11:15:01.816Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=680d0e5901ccaa23d8266fb2&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b6d12e09183ca68fb93163"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""It has made things generally easier. For example, planning events, making tables, fine tuning letters and proposals. It irons out the time wasted trying to perfect things.  Information is also easier to get.""}"
9097,mf27kgwx-o7yfui,no-vote,"AI has made me more untrustworthy of other people. I am constantly vigilant for AI usage in art, writing, and other creative outlets. I find this anxiety to be an unfortunate consequence of the widespread usage of AI.",2025-09-02T07:09:50.205682+00:00,False,,,,public,,,2025-09-02T07:09:49.857Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=5d3c2e271850400016d2ba8b&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b697ce8058a591c0cdaebc,Page 1: 07:08:06; Page 2: 07:09:38,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,"AI has made me more untrustworthy of other people. I am constantly vigilant for AI usage in art, writing, and other creative outlets. I find this anxiety to be an unfortunate consequence of the widespread usage of AI.","{""_session_id"": ""mf27i96x-a41vx9"", ""_page_visits"": {""0"": ""2025-09-02T07:08:06.599Z"", ""1"": ""2025-09-02T07:09:38.724Z""}, ""_submitted_at"": ""2025-09-02T07:09:50.205300"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T07:09:49.857Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=5d3c2e271850400016d2ba8b&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b697ce8058a591c0cdaebc"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""AI has made me more untrustworthy of other people. I am constantly vigilant for AI usage in art, writing, and other creative outlets. I find this anxiety to be an unfortunate consequence of the widespread usage of AI.""}"
9096,mf270zj3-xqdd4t,no-vote,AI has taken my life in various directions. I love the fact that it can change my art in positive ways. However I feat that it will soon be able to capture all of my personal information that is something I feel very negative about.,2025-09-02T06:54:45.234955+00:00,False,,,,public,,,2025-09-02T06:54:40.865Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=57ab346e21e5a50001562cb8&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b6936f5f632c253ed221de,Page 1: 06:49:31; Page 2: 06:54:35,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,AI has taken my life in various directions. I love the fact that it can change my art in positive ways. However I feat that it will soon be able to capture all of my personal information that is something I feel very negative about.,"{""_session_id"": ""mf26ucir-7j9c8g"", ""_page_visits"": {""0"": ""2025-09-02T06:49:31.391Z"", ""1"": ""2025-09-02T06:54:35.977Z""}, ""_submitted_at"": ""2025-09-02T06:54:45.234567"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T06:54:40.865Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=57ab346e21e5a50001562cb8&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b6936f5f632c253ed221de"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""AI has taken my life in various directions. I love the fact that it can change my art in positive ways. However I feat that it will soon be able to capture all of my personal information that is something I feel very negative about.""}"
9089,mf25amkp-40l081,no-vote,One way AI has helped me is by assisting me with making art. I used to have a hard time expressing myself through drawings but AI has helped me ,2025-09-02T06:06:11.589336+00:00,False,,,,public,,,2025-09-02T06:06:11.402Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=67069a87976a31e1b363b6a7&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b688ef1d0264f75889ecd4,Page 1: 06:04:44; Page 2: 06:06:08,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,One way AI has helped me is by assisting me with making art. I used to have a hard time expressing myself through drawings but AI has helped me ,"{""_session_id"": ""mf258r6n-vaw3ab"", ""_page_visits"": {""0"": ""2025-09-02T06:04:44.199Z"", ""1"": ""2025-09-02T06:06:08.618Z""}, ""_submitted_at"": ""2025-09-02T06:06:11.588945"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T06:06:11.402Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=67069a87976a31e1b363b6a7&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b688ef1d0264f75889ecd4"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""One way AI has helped me is by assisting me with making art. I used to have a hard time expressing myself through drawings but AI has helped me ""}"
9078,mf24o052-3olfy9,no-vote,"AI has changed my life for the better. I feel more productive in the work that I have been putting out. It's not just a tool, it's more of an assistant I never knew I needed that I cannot live without. ",2025-09-02T05:48:36.116980+00:00,False,,,,public,,,2025-09-02T05:48:35.894Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=66abc1c82e0fab4f407454a8&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b684867b357c12d167cf4a,Page 1: 05:47:07; Page 2: 05:48:34,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,"AI has changed my life for the better. I feel more productive in the work that I have been putting out. It's not just a tool, it's more of an assistant I never knew I needed that I cannot live without. ","{""_session_id"": ""mf24m3s8-d7d6tb"", ""_page_visits"": {""0"": ""2025-09-02T05:47:07.461Z"", ""1"": ""2025-09-02T05:48:34.284Z""}, ""_submitted_at"": ""2025-09-02T05:48:36.116596"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T05:48:35.894Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=66abc1c82e0fab4f407454a8&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b684867b357c12d167cf4a"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""AI has changed my life for the better. I feel more productive in the work that I have been putting out. It's not just a tool, it's more of an assistant I never knew I needed that I cannot live without. ""}"
9075,mf24lp5w-7v11qy,no-vote,"AI has simplified my daily routines by providing quick information, assisting with tasks, and offering personalized recommendations, making life more efficient, connected, and easier overall.
",2025-09-02T05:46:49.349636+00:00,False,,,,public,,,2025-09-02T05:46:48.356Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=682f2c569acdb8d4c8694e13&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b6847d9c6debb6c114e300,Page 1: 05:45:50; Page 2: 05:46:42,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,"AI has simplified my daily routines by providing quick information, assisting with tasks, and offering personalized recommendations, making life more efficient, connected, and easier overall.
","{""_session_id"": ""mf24kfq2-xet4fi"", ""_page_visits"": {""0"": ""2025-09-02T05:45:50.002Z"", ""1"": ""2025-09-02T05:46:42.535Z""}, ""_submitted_at"": ""2025-09-02T05:46:49.349267"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T05:46:48.356Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=682f2c569acdb8d4c8694e13&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b6847d9c6debb6c114e300"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""AI has simplified my daily routines by providing quick information, assisting with tasks, and offering personalized recommendations, making life more efficient, connected, and easier overall.\n""}"
9071,mf24aww3-n4r7zs,no-vote,"AI has changed my life, in that, I am now able to ask for information to be found and have it within a couple seconds. I can also use AI to protect my home, run appliances and so many other things.",2025-09-02T05:38:25.409731+00:00,False,,,,public,,,2025-09-02T05:38:25.155Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=66abf0c472f051b5e40cfbfd&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b6818b5accaffa6f74616d,Page 1: 05:33:10; Page 2: 05:38:13,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,"AI has changed my life, in that, I am now able to ask for information to be found and have it within a couple seconds. I can also use AI to protect my home, run appliances and so many other things.","{""_session_id"": ""mf244618-6v50s4"", ""_page_visits"": {""0"": ""2025-09-02T05:33:10.549Z"", ""1"": ""2025-09-02T05:38:13.156Z""}, ""_submitted_at"": ""2025-09-02T05:38:25.409387"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T05:38:25.155Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=66abf0c472f051b5e40cfbfd&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b6818b5accaffa6f74616d"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""AI has changed my life, in that, I am now able to ask for information to be found and have it within a couple seconds. I can also use AI to protect my home, run appliances and so many other things.""}"
9068,mf2412pj-0kbu7s,no-vote,"Worry about the privacy over using my data, without my knowledge. It help in some point but worry of losing jobs due to the AI existent. ",2025-09-02T05:30:46.908093+00:00,False,,,,public,,,2025-09-02T05:30:46.136Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=5c804f4092ad770015846011&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b6803f341ce0a4f7d991dd,Page 1: 05:27:44; Page 2: 05:30:42,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,"Worry about the privacy over using my data, without my knowledge. It help in some point but worry of losing jobs due to the AI existent. ","{""_session_id"": ""mf23x5q6-a2j4ht"", ""_page_visits"": {""0"": ""2025-09-02T05:27:44.085Z"", ""1"": ""2025-09-02T05:30:42.464Z""}, ""_submitted_at"": ""2025-09-02T05:30:46.907717"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T05:30:46.136Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=5c804f4092ad770015846011&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b6803f341ce0a4f7d991dd"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Worry about the privacy over using my data, without my knowledge. It help in some point but worry of losing jobs due to the AI existent. ""}"
9064,mf23or9t-ol6syw,no-vote,Ai has made certain work related tasks less time consuming. It has also helped with more complex searches.,2025-09-02T05:21:11.740487+00:00,False,,,,public,,,2025-09-02T05:21:11.441Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=5e914ee346d11b48197172c2&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b67e87e391ec136c5f8a15,Page 1: 05:20:14; Page 2: 05:21:05,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,Ai has made certain work related tasks less time consuming. It has also helped with more complex searches.,"{""_session_id"": ""mf23nj04-4dspz2"", ""_page_visits"": {""0"": ""2025-09-02T05:20:14.133Z"", ""1"": ""2025-09-02T05:21:05.230Z""}, ""_submitted_at"": ""2025-09-02T05:21:11.740111"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T05:21:11.441Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=5e914ee346d11b48197172c2&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b67e87e391ec136c5f8a15"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Ai has made certain work related tasks less time consuming. It has also helped with more complex searches.""}"
9063,mf23o5tk-udpnf9,no-vote,I use voice dictation and there's a lot of random capitalization errors and misspellings sometimes so AI helps me correct that very easily.,2025-09-02T05:20:41.956362+00:00,False,,,,public,,,2025-09-02T05:20:43.640Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=664151371b8b34f967a026d1&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b67e80990f8f2e360fef00,Page 1: 05:20:09; Page 2: 05:20:40,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,I use voice dictation and there's a lot of random capitalization errors and misspellings sometimes so AI helps me correct that very easily.,"{""_session_id"": ""mf23nf6c-ati46w"", ""_page_visits"": {""0"": ""2025-09-02T05:20:09.162Z"", ""1"": ""2025-09-02T05:20:40.324Z""}, ""_submitted_at"": ""2025-09-02T05:20:41.955979"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T05:20:43.640Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=664151371b8b34f967a026d1&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b67e80990f8f2e360fef00"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I use voice dictation and there's a lot of random capitalization errors and misspellings sometimes so AI helps me correct that very easily.""}"
9049,mf2261jx-nvtoj4,no-vote,"It has changed my life in two ways that come to mind. The first, being positive, is that it has made searching for answers and obtaining information relevant to my interests has been much simpler and more convenient. The second way, being negative, is how much information it has obtained and gained about me over time. The fact that it can track what I search and keep record of my preferences has felt like a major intrusion of my privacy.",2025-09-02T04:38:33.216369+00:00,False,,,,public,,,2025-09-02T04:38:38.685Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=6673e463dcafb04d786e91b5&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b67422f64827f893b150ee,Page 1: 04:36:01; Page 2: 04:38:34,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,"It has changed my life in two ways that come to mind. The first, being positive, is that it has made searching for answers and obtaining information relevant to my interests has been much simpler and more convenient. The second way, being negative, is how much information it has obtained and gained about me over time. The fact that it can track what I search and keep record of my preferences has felt like a major intrusion of my privacy.","{""_session_id"": ""mf222ocx-1290zh"", ""_page_visits"": {""0"": ""2025-09-02T04:36:01.707Z"", ""1"": ""2025-09-02T04:38:34.912Z""}, ""_submitted_at"": ""2025-09-02T04:38:33.215989"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T04:38:38.685Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=6673e463dcafb04d786e91b5&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b67422f64827f893b150ee"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""It has changed my life in two ways that come to mind. The first, being positive, is that it has made searching for answers and obtaining information relevant to my interests has been much simpler and more convenient. The second way, being negative, is how much information it has obtained and gained about me over time. The fact that it can track what I search and keep record of my preferences has felt like a major intrusion of my privacy.""}"
9042,mf21tf0y-753msj,no-vote,"AI has changed my life by offering a whole new way to do research and collaborate with an informational system. It allows me to expand my horizons in terms of research, planning, and other tasks that AI can help with. ",2025-09-02T04:28:49.825814+00:00,False,,,,public,,,2025-09-02T04:28:49.619Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=5a8f13595292b80001235e09&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b66f8dc463a07c429c45df,Page 1: 04:16:19; Page 2: 04:28:47,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,"AI has changed my life by offering a whole new way to do research and collaborate with an informational system. It allows me to expand my horizons in terms of research, planning, and other tasks that AI can help with. ","{""_session_id"": ""mf21dbsg-uasyg6"", ""_page_visits"": {""0"": ""2025-09-02T04:16:19.027Z"", ""1"": ""2025-09-02T04:28:47.457Z""}, ""_submitted_at"": ""2025-09-02T04:28:49.825460"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T04:28:49.619Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=5a8f13595292b80001235e09&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b66f8dc463a07c429c45df"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""AI has changed my life by offering a whole new way to do research and collaborate with an informational system. It allows me to expand my horizons in terms of research, planning, and other tasks that AI can help with. ""}"
9041,mf21q75v-rf25fn,no-vote,AI helped with improving my writing. It also helps me with summarizing a big article and makes it faster for me to get my work done.,2025-09-02T04:26:19.519775+00:00,False,,,,public,,,2025-09-02T04:26:19.459Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=66e28103f28d6e15a3f4f1f0&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b671b311b0bcf3ec33607f,Page 1: 04:25:29; Page 2: 04:26:17,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,AI helped with improving my writing. It also helps me with summarizing a big article and makes it faster for me to get my work done.,"{""_session_id"": ""mf21p4e3-w85gqu"", ""_page_visits"": {""0"": ""2025-09-02T04:25:29.431Z"", ""1"": ""2025-09-02T04:26:17.581Z""}, ""_submitted_at"": ""2025-09-02T04:26:19.519404"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T04:26:19.459Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=66e28103f28d6e15a3f4f1f0&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b671b311b0bcf3ec33607f"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""AI helped with improving my writing. It also helps me with summarizing a big article and makes it faster for me to get my work done.""}"
9004,mf1zxnck-g99eow,no-vote,"AI has allowed me to think of new ideas for certain activities, say like remodeling my house or passive income ideas. Its shortened the time required to do a lot of things and I only feel it will increasingly get better and better with each rendition available. ",2025-09-02T03:36:06.111249+00:00,False,,,,public,,,2025-09-02T03:36:07.796Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=62b1a5075f423b00f1d16e07&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b665e50b821660b2bf651b,Page 1: 03:35:09; Page 2: 03:35:59,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,"AI has allowed me to think of new ideas for certain activities, say like remodeling my house or passive income ideas. Its shortened the time required to do a lot of things and I only feel it will increasingly get better and better with each rendition available. ","{""_session_id"": ""mf1zweay-izugmm"", ""_page_visits"": {""0"": ""2025-09-02T03:35:09.526Z"", ""1"": ""2025-09-02T03:35:59.462Z""}, ""_submitted_at"": ""2025-09-02T03:36:06.110159"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T03:36:07.796Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=62b1a5075f423b00f1d16e07&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b665e50b821660b2bf651b"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""AI has allowed me to think of new ideas for certain activities, say like remodeling my house or passive income ideas. Its shortened the time required to do a lot of things and I only feel it will increasingly get better and better with each rendition available. ""}"
