ID,Session ID,Vote,Opinion Text,Submitted At,Is Flagged,Flagged By,Flagged At,Flag Reason,Access Type,Group/Participant Name,Participation Code,Access Granted At,Participation URL,Page Visit Timestamps,Module Status,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences. (text),Full Response Metadata (JSON)
9102,mf288lu6-t80ta6,no-vote,"As much as it infringes somewhat on individual rights, vaccination during severe epidemics can be a matter of national survival. Hence, I support vaccination and quarantine, but only under the proviso that the epidemic is truly severe and that the vaccines developed are truly effective.",2025-09-02T07:28:36.479389+00:00,False,,,,public,,,2025-09-02T07:28:35.983Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=681ae0b6cf95dda70f860d9c&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b69c205c11a02d34cacb9a,Page 1: 07:26:42; Page 2: 07:28:33,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,"As much as it infringes somewhat on individual rights, vaccination during severe epidemics can be a matter of national survival. Hence, I support vaccination and quarantine, but only under the proviso that the epidemic is truly severe and that the vaccines developed are truly effective.","{""_session_id"": ""mf28664t-6qr8n3"", ""_page_visits"": {""0"": ""2025-09-02T07:26:42.456Z"", ""1"": ""2025-09-02T07:28:33.776Z""}, ""_submitted_at"": ""2025-09-02T07:28:36.478988"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T07:28:35.983Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=681ae0b6cf95dda70f860d9c&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b69c205c11a02d34cacb9a"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""As much as it infringes somewhat on individual rights, vaccination during severe epidemics can be a matter of national survival. Hence, I support vaccination and quarantine, but only under the proviso that the epidemic is truly severe and that the vaccines developed are truly effective.""}"
9092,mf25lg7g-fgkymq,no-vote,"No i do not support the government to enforce vaccines on people, people should make their own choices on what to put in their body. Quarantine is fine if it’s really bad.",2025-09-02T06:14:36.530117+00:00,False,,,,public,,,2025-09-02T06:14:36.364Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=5f2dc4be9719bd0f8a6ce15c&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b68aadb94c7fb5ddc8eba0,Page 1: 06:12:05; Page 2: 06:14:02,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,"No i do not support the government to enforce vaccines on people, people should make their own choices on what to put in their body. Quarantine is fine if it’s really bad.","{""_session_id"": ""mf25i7jl-mm5ryy"", ""_page_visits"": {""0"": ""2025-09-02T06:12:05.259Z"", ""1"": ""2025-09-02T06:14:02.159Z""}, ""_submitted_at"": ""2025-09-02T06:14:36.529768"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T06:14:36.364Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=5f2dc4be9719bd0f8a6ce15c&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b68aadb94c7fb5ddc8eba0"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""No i do not support the government to enforce vaccines on people, people should make their own choices on what to put in their body. Quarantine is fine if it\u2019s really bad.""}"
9027,mf20zy84-m4yst5,no-vote,Yes. It's important for herd immunity. People should be forced to do quarantine and get vaccinated for the good of the community. ,2025-09-02T04:05:55.051096+00:00,False,,,,public,,,2025-09-02T04:05:54.820Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=65b54bdbea995e3459e56d7e&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b66cea3e4d127a4ad76d68,Page 1: 04:05:12; Page 2: 04:05:53,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,Yes. It's important for herd immunity. People should be forced to do quarantine and get vaccinated for the good of the community. ,"{""_session_id"": ""mf20z1e9-4ogr6o"", ""_page_visits"": {""0"": ""2025-09-02T04:05:12.449Z"", ""1"": ""2025-09-02T04:05:53.788Z""}, ""_submitted_at"": ""2025-09-02T04:05:55.050696"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T04:05:54.820Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=65b54bdbea995e3459e56d7e&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b66cea3e4d127a4ad76d68"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Yes. It's important for herd immunity. People should be forced to do quarantine and get vaccinated for the good of the community. ""}"
9025,mf20w43s-dfnpea,no-vote,"Yes, from a science point of view, it is important for the public. While others may feel it should be a choice, the government needs to properly sensitize the public on how severe a disease is. ",2025-09-02T04:02:56.145504+00:00,False,,,,public,,,2025-09-02T04:02:55.816Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=688bf0636f0a72507afdadaa&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b66bf217ce7330b54e77f4,Page 1: 04:00:58; Page 2: 04:02:54,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,"Yes, from a science point of view, it is important for the public. While others may feel it should be a choice, the government needs to properly sensitize the public on how severe a disease is. ","{""_session_id"": ""mf20tlhy-toxz26"", ""_page_visits"": {""0"": ""2025-09-02T04:00:58.491Z"", ""1"": ""2025-09-02T04:02:54.345Z""}, ""_submitted_at"": ""2025-09-02T04:02:56.145124"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T04:02:55.816Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=688bf0636f0a72507afdadaa&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b66bf217ce7330b54e77f4"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Yes, from a science point of view, it is important for the public. While others may feel it should be a choice, the government needs to properly sensitize the public on how severe a disease is. ""}"
8988,mf1zmg0y-b6iozm,no-vote,"No, I don't support the government with that power. Using covid as our baseline they did a fairly poor job.",2025-09-02T03:27:31.747987+00:00,False,,,,public,,,2025-09-02T03:27:25.091Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=598cbe5651049400015fd93b&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b663b084f0273463997179,Page 1: 03:25:38; Page 2: 03:27:23,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,"No, I don't support the government with that power. Using covid as our baseline they did a fairly poor job.","{""_session_id"": ""mf1zk5pg-e0kfc6"", ""_page_visits"": {""0"": ""2025-09-02T03:25:38.622Z"", ""1"": ""2025-09-02T03:27:23.407Z""}, ""_submitted_at"": ""2025-09-02T03:27:31.747302"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T03:27:25.091Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=598cbe5651049400015fd93b&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b663b084f0273463997179"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""No, I don't support the government with that power. Using covid as our baseline they did a fairly poor job.""}"
8954,mf1yodif-6dgtt5,no-vote,I support governments being able to enforce vaccination and quarantine measures to stop epidemics. This is for the greater good of the nation and only has the best intentions for the public.,2025-09-02T03:00:54.540307+00:00,False,,,,public,,,2025-09-02T03:00:55.527Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=66914d77513c6887f66b2990&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b65d996e9693314acc5761,Page 1: 02:59:45; Page 2: 03:00:53,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,I support governments being able to enforce vaccination and quarantine measures to stop epidemics. This is for the greater good of the nation and only has the best intentions for the public.,"{""_session_id"": ""mf1ymvc6-wctp8w"", ""_page_visits"": {""0"": ""2025-09-02T02:59:45.395Z"", ""1"": ""2025-09-02T03:00:53.804Z""}, ""_submitted_at"": ""2025-09-02T03:00:54.539963"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T03:00:55.527Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=66914d77513c6887f66b2990&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b65d996e9693314acc5761"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I support governments being able to enforce vaccination and quarantine measures to stop epidemics. This is for the greater good of the nation and only has the best intentions for the public.""}"
8945,mf1yjyef-86y3il,no-vote,I think I do not there’s too much conflicted data and research that these policies only scare the public. ,2025-09-02T02:57:29.611356+00:00,False,,,,public,,,2025-09-02T02:57:29.319Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=60fd6618f9a377f54dcdf318&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b65cd7d95877dbc54bff43,Page 1: 02:56:39; Page 2: 02:57:27,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,I think I do not there’s too much conflicted data and research that these policies only scare the public. ,"{""_session_id"": ""mf1yivv3-5nc9on"", ""_page_visits"": {""0"": ""2025-09-02T02:56:39.482Z"", ""1"": ""2025-09-02T02:57:27.983Z""}, ""_submitted_at"": ""2025-09-02T02:57:29.610959"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:57:29.319Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=60fd6618f9a377f54dcdf318&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b65cd7d95877dbc54bff43"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think I do not there\u2019s too much conflicted data and research that these policies only scare the public. ""}"
8907,mf1y09ms-xc9psy,no-vote,"No, I do NOT support the government having the power to FORCE people to get vaccinated. The reason for this is that vaccination is a health issue, and there's no guarantee that the vaccine will even be safe, like what happened during the coronavirus pandemic where we had to get vaccinated or we'd lose certain freedoms, and the vaccine wasn't even safe because of all the side effects that people who took it suffered from or even died from.",2025-09-02T02:42:10.032229+00:00,False,,,,public,,,2025-09-02T02:42:10.756Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=64275e53f51a5ed4f6b7d019&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b659061f8e6ca2e5c81ace,Page 1: 02:40:17; Page 2: 02:42:05,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,"No, I do NOT support the government having the power to FORCE people to get vaccinated. The reason for this is that vaccination is a health issue, and there's no guarantee that the vaccine will even be safe, like what happened during the coronavirus pandemic where we had to get vaccinated or we'd lose certain freedoms, and the vaccine wasn't even safe because of all the side effects that people who took it suffered from or even died from.","{""_session_id"": ""mf1xxtvs-s62ms5"", ""_page_visits"": {""0"": ""2025-09-02T02:40:17.123Z"", ""1"": ""2025-09-02T02:42:05.043Z""}, ""_submitted_at"": ""2025-09-02T02:42:10.031864"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:42:10.756Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=64275e53f51a5ed4f6b7d019&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b659061f8e6ca2e5c81ace"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""No, I do NOT support the government having the power to FORCE people to get vaccinated. The reason for this is that vaccination is a health issue, and there's no guarantee that the vaccine will even be safe, like what happened during the coronavirus pandemic where we had to get vaccinated or we'd lose certain freedoms, and the vaccine wasn't even safe because of all the side effects that people who took it suffered from or even died from.""}"
8895,mf1xwlvt-6goxkk,no-vote,"I think that the government can and should enforce quarantine measures in response to a severe epidemic.  However, I don't think that they should force vaccinations upon people.  The vaccine was likely developed in response to the epidemic and doesn't have the longitudinal data to support making individuals receive it.",2025-09-02T02:39:20.306937+00:00,False,,,,public,,,2025-09-02T02:39:20.009Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=662949dcb3c06ccdd7352db5&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b65846f3a2d97a1748e853,Page 1: 02:37:02; Page 2: 02:39:16,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,"I think that the government can and should enforce quarantine measures in response to a severe epidemic.  However, I don't think that they should force vaccinations upon people.  The vaccine was likely developed in response to the epidemic and doesn't have the longitudinal data to support making individuals receive it.","{""_session_id"": ""mf1xtn3p-avzknv"", ""_page_visits"": {""0"": ""2025-09-02T02:37:02.153Z"", ""1"": ""2025-09-02T02:39:16.585Z""}, ""_submitted_at"": ""2025-09-02T02:39:20.306547"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:39:20.009Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=662949dcb3c06ccdd7352db5&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b65846f3a2d97a1748e853"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think that the government can and should enforce quarantine measures in response to a severe epidemic.  However, I don't think that they should force vaccinations upon people.  The vaccine was likely developed in response to the epidemic and doesn't have the longitudinal data to support making individuals receive it.""}"
8894,mf1xw7dn-lbczq8,no-vote,"I think the government should have the authority to enforce vaccine and quarantine measures. Those who don't follow these mandatory guidelines will be criminally penalized, prohibited from work, or marked unvaccinated as a warning and to prepare others from catching the virus. It sounds harsh, but if this severe epidemic caused the death of thousands or millions of people in a short time, like COVID, the government must look out for its people.",2025-09-02T02:39:01.789978+00:00,False,,,,public,,,2025-09-02T02:39:01.211Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=554fb0edfdf99b7d1737de9b&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b657086d06eaea89cb4be8,Page 1: 02:31:44; Page 2: 02:38:57,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,"I think the government should have the authority to enforce vaccine and quarantine measures. Those who don't follow these mandatory guidelines will be criminally penalized, prohibited from work, or marked unvaccinated as a warning and to prepare others from catching the virus. It sounds harsh, but if this severe epidemic caused the death of thousands or millions of people in a short time, like COVID, the government must look out for its people.","{""_session_id"": ""mf1xmu44-twwkgw"", ""_page_visits"": {""0"": ""2025-09-02T02:31:44.302Z"", ""1"": ""2025-09-02T02:38:57.272Z""}, ""_submitted_at"": ""2025-09-02T02:39:01.789598"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:39:01.211Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=554fb0edfdf99b7d1737de9b&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b657086d06eaea89cb4be8"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think the government should have the authority to enforce vaccine and quarantine measures. Those who don't follow these mandatory guidelines will be criminally penalized, prohibited from work, or marked unvaccinated as a warning and to prepare others from catching the virus. It sounds harsh, but if this severe epidemic caused the death of thousands or millions of people in a short time, like COVID, the government must look out for its people.""}"
8892,mf1xusld-zkk6of,no-vote,"I do support the government having the authority to enforce vaccination and quarantine measures as long as it is in the best interests of citizens' health, and for no other reason. This could be the most effective route to positive outcome.",2025-09-02T02:37:55.595465+00:00,False,,,,public,,,2025-09-02T02:37:55.393Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=6290c65ed46e5dce4f16bb92&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b657f1c2c018e375ee5614,Page 1: 02:35:36; Page 2: 02:37:53,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,"I do support the government having the authority to enforce vaccination and quarantine measures as long as it is in the best interests of citizens' health, and for no other reason. This could be the most effective route to positive outcome.","{""_session_id"": ""mf1xrtkk-m2eaum"", ""_page_visits"": {""0"": ""2025-09-02T02:35:36.786Z"", ""1"": ""2025-09-02T02:37:53.398Z""}, ""_submitted_at"": ""2025-09-02T02:37:55.595074"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:37:55.393Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=6290c65ed46e5dce4f16bb92&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b657f1c2c018e375ee5614"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I do support the government having the authority to enforce vaccination and quarantine measures as long as it is in the best interests of citizens' health, and for no other reason. This could be the most effective route to positive outcome.""}"
